id,user_id,date,category_id,account_id,amount,comment,change_balance_id,type,direction
"759","12","1698018055","29","217","202.00","",,"EXPENSE","DECREASE"
"760","12","1698104485","40","217","178.00","",,"EXPENSE","DECREASE"
"761","12","1698363761","40","217","831.00","",,"EXPENSE","DECREASE"
"762","12","1697759090","40","217","140.00","",,"EXPENSE","DECREASE"
"763","12","1697845525","38","217","1250.00","салон красоты",,"EXPENSE","DECREASE"
"764","12","1697845552","39","217","209.00","",,"EXPENSE","DECREASE"
"765","12","1697845614","36","217","1250.00","замена резины",,"EXPENSE","DECREASE"
"766","12","1698770722","639","217","2000.00","Created by bot",,"EXPENSE","DECREASE"
"767","12","1698818595","29","217","430.00","Created by bot",,"EXPENSE","DECREASE"
"768","12","1698821171","40","217","241.00","Created by bot",,"EXPENSE","DECREASE"
"769","12","1698843006","484","217","1.00","Created by bot",,"EXPENSE","DECREASE"
"770","12","1698843024","40","217","40.00","Created by bot",,"EXPENSE","DECREASE"
"771","12","1698844067","24","217","1.00","Created by bot",,"EXPENSE","DECREASE"
"772","12","1698867607","40","217","565.00","Created by bot",,"EXPENSE","DECREASE"
"773","12","1698918591","39","217","285.00","Created by bot",,"EXPENSE","DECREASE"
"806","12","1698923889","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"807","12","1698923910","39","217","137.00","Created by bot",,"EXPENSE","DECREASE"
"808","12","1698930590","39","217","80.00","Created by bot",,"EXPENSE","DECREASE"
"809","12","1698930610","434","217","1219.00","Created by bot D",,"EXPENSE","DECREASE"
"845","12","1698883200",,"217","90525.00","","844","CHANGE_BALANCE","INCREASE"
"847","12","1698883200",,"217","9.00","","846","CHANGE_BALANCE","INCREASE"
"850","12","1698883200",,"848","15000.00","","849","CHANGE_BALANCE","DECREASE"
"852","12","1698883200",,"648","3870.00","","851","CHANGE_BALANCE","DECREASE"
"854","12","1698883200",,"645","3700.00","","853","CHANGE_BALANCE","INCREASE"
"855","12","1699014347","39","217","240.00","Завтрак",,"EXPENSE","DECREASE"
"857","12","1699098968","39","217","65.00","Created by bot",,"EXPENSE","DECREASE"
"858","12","1699099031","40","217","47.00","Created by bot",,"EXPENSE","DECREASE"
"859","12","1699101335","39","217","75.00","Created by bot",,"EXPENSE","DECREASE"
"860","12","1699103612","39","217","155.00","Created by bot",,"EXPENSE","DECREASE"
"861","12","1699108363","39","217","65.00","Created by bot",,"EXPENSE","DECREASE"
"862","12","1699111709","19","217","105.00","Created by bot",,"EXPENSE","DECREASE"
"863","12","1699115793","31","217","137.00","Created by bot",,"EXPENSE","DECREASE"
"864","12","1699129378","29","217","1155.00","Created by bot",,"EXPENSE","DECREASE"
"865","12","1699129403","31","217","335.00","Created by bot",,"EXPENSE","DECREASE"
"866","12","1699171444","40","217","195.00","Created by bot",,"EXPENSE","DECREASE"
"867","12","1699195133","39","217","195.00","Created by bot",,"EXPENSE","DECREASE"
"868","12","1699265430","39","217","203.00","Created by bot",,"EXPENSE","DECREASE"
"869","12","1699266707","39","217","61.00","Created by bot",,"EXPENSE","DECREASE"
"870","12","1699271917","39","217","225.00","Created by bot",,"EXPENSE","DECREASE"
"871","12","1699285079","40","217","10.00","Created by bot",,"EXPENSE","DECREASE"
"872","12","1699285661","29","217","10.00","Created by bot",,"EXPENSE","DECREASE"
"873","12","1699301751","40","217","88.00","Created by bot",,"EXPENSE","DECREASE"
"874","12","1699343117","39","217","233.00","Created by bot",,"EXPENSE","DECREASE"
"875","12","1699354523","39","217","50.00","Created by bot",,"EXPENSE","DECREASE"
"876","12","1699354539","40","217","53.00","Created by bot",,"EXPENSE","DECREASE"
"877","12","1699360352","39","217","189.00","Created by bot",,"EXPENSE","DECREASE"
"878","12","1699386105","40","217","629.00","Created by bot",,"EXPENSE","DECREASE"
"879","12","1699386139","458","217","212.00","Created by bot",,"EXPENSE","DECREASE"
"880","12","1699386169","687","217","730.00","Created by bot",,"EXPENSE","DECREASE"
"881","12","1699438991","40","217","115.00","Created by bot",,"EXPENSE","DECREASE"
"882","12","1699468621","31","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"883","12","1699468633","29","217","437.00","Created by bot",,"EXPENSE","DECREASE"
"884","12","1699523077","39","217","28.00","Created by bot",,"EXPENSE","DECREASE"
"885","12","1699525335","39","217","251.00","Created by bot",,"EXPENSE","DECREASE"
"886","12","1699526242","39","217","55.00","Created by bot",,"EXPENSE","DECREASE"
"887","12","1699539328","40","217","81.00","Created by bot",,"EXPENSE","DECREASE"
"888","12","1699548914","445","217","325.00","Created by bot",,"EXPENSE","DECREASE"
"889","12","1699600606","39","217","27.00","Created by bot",,"EXPENSE","DECREASE"
"890","12","1699610595","39","217","252.00","Created by bot",,"EXPENSE","DECREASE"
"891","12","1699616630","39","217","350.00","Created by bot",,"EXPENSE","DECREASE"
"892","12","1699616644","31","217","120.00","Created by bot",,"EXPENSE","DECREASE"
"893","12","1699630726","40","217","152.00","Created by bot",,"EXPENSE","DECREASE"
"894","12","1699690588","31","217","80.00","Created by bot",,"EXPENSE","DECREASE"
"895","12","1699690601","39","217","180.00","Created by bot",,"EXPENSE","DECREASE"
"896","12","1699694300","31","217","111.00","Created by bot",,"EXPENSE","DECREASE"
"897","12","1699694346","445","217","1375.00","Created by bot",,"EXPENSE","DECREASE"
"898","12","1699704151","205","217","531.00","Created by bot",,"EXPENSE","DECREASE"
"899","12","1699704173","39","217","75.00","Created by bot",,"EXPENSE","DECREASE"
"900","12","1699713491","40","217","1.00","Created by bot",,"EXPENSE","DECREASE"
"901","12","1699716751","434","217","1340.00","Created by bot",,"EXPENSE","DECREASE"
"902","12","1699722627","31","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"903","12","1699779046","40","217","512.00","Created by bot",,"EXPENSE","DECREASE"
"904","12","1699797691","31","217","95.00","Created by bot",,"EXPENSE","DECREASE"
"905","12","1699804656","40","645","10.00","Created by bot",,"EXPENSE","DECREASE"
"906","12","1699811174","39","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"907","12","1699811204","39","217","-400.00","Created by bot",,"EXPENSE","DECREASE"
"908","12","1699811248","29","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"909","12","1699812992","31","217","225.00","Created by bot",,"EXPENSE","DECREASE"
"910","12","1699823838","31","217","95.00","Created by bot",,"EXPENSE","DECREASE"
"911","12","1699889332","40","217","10.00","Created by bot",,"EXPENSE","DECREASE"
"912","12","1699890282","39","217","65.00","Created by bot",,"EXPENSE","DECREASE"
"913","12","1699953024","687","217","388.00","Created by bot",,"EXPENSE","DECREASE"
"914","12","1699956284","62","217","728.00","Created by bot",,"EXPENSE","DECREASE"
"915","12","1699958937","38","217","471.00","Created by bot",,"EXPENSE","DECREASE"
"916","12","1699960994","39","217","227.00","Created by bot",,"EXPENSE","DECREASE"
"917","12","1699976618","31","217","171.00","Created by bot",,"EXPENSE","DECREASE"
"918","12","1700028704","31","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"919","12","1700032605","40","217","194.00","Created by bot",,"EXPENSE","DECREASE"
"920","12","1700035848","434","217","178.00","Created by bot",,"EXPENSE","DECREASE"
"921","12","1700052113","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"922","12","1700053239","39","217","207.00","Created by bot",,"EXPENSE","DECREASE"
"923","12","1700075956","40","217","434.00","Created by bot",,"EXPENSE","DECREASE"
"924","12","1700120422","360","217","208.00","Created by bot",,"EXPENSE","DECREASE"
"925","12","1700151926","445","217","5009.00","Created by bot",,"EXPENSE","DECREASE"
"926","12","1700164504","40","217","111.00","Created by bot",,"EXPENSE","DECREASE"
"927","12","1700216794","39","217","300.00","Created by bot",,"EXPENSE","DECREASE"
"928","12","1700227513","39","217","265.00","Created by bot",,"EXPENSE","DECREASE"
"929","12","1700227527","39","217","55.00","Created by bot",,"EXPENSE","DECREASE"
"930","12","1700244874","29","217","319.00","Created by bot",,"EXPENSE","DECREASE"
"931","12","1700250315","35","217","550.00","Created by bot",,"EXPENSE","DECREASE"
"932","12","1700250330","205","217","100.00","Created by bot",,"EXPENSE","DECREASE"
"933","12","1700298442","205","217","389.00","Created by bot",,"EXPENSE","DECREASE"
"934","12","1700300754","39","217","255.00","Created by bot",,"EXPENSE","DECREASE"
"935","12","1700301852","40","217","355.00","Created by bot",,"EXPENSE","DECREASE"
"936","12","1700302227","445","217","372.00","Created by bot",,"EXPENSE","DECREASE"
"937","12","1700326729","40","217","189.00","Created by bot",,"EXPENSE","DECREASE"
"938","12","1700385508","29","217","540.00","Created by bot",,"EXPENSE","DECREASE"
"939","12","1700396511","29","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"940","12","1700412394","40","217","266.00","Created by bot",,"EXPENSE","DECREASE"
"941","12","1700084854","530","217","8500.00","",,"EXPENSE","DECREASE"
"942","12","1700507937","40","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"943","12","1700583863","25","217","21500.00","",,"EXPENSE","DECREASE"
"945","12","1700524800",,"645","20610.00","","944","CHANGE_BALANCE","INCREASE"
"947","12","1700524800",,"217","36842.00","","946","CHANGE_BALANCE","INCREASE"
"948","12","1700584313","639","217","2000.00","",,"EXPENSE","DECREASE"
"949","12","1700587405","29","217","300.00","Created by bot",,"EXPENSE","DECREASE"
"950","12","1700587420","38","217","1200.00","Created by bot",,"EXPENSE","DECREASE"
"951","12","1700593914","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"952","12","1700653157","39","217","189.00","Created by bot",,"EXPENSE","DECREASE"
"953","12","1700653171","40","217","50.00","Created by bot",,"EXPENSE","DECREASE"
"954","12","1700721323","40","217","687.00","Created by bot",,"EXPENSE","DECREASE"
"955","12","1700741958","62","217","250.00","Created by bot",,"EXPENSE","DECREASE"
"956","12","1700745579","40","217","114.00","Created by bot",,"EXPENSE","DECREASE"
"957","12","1700761500","445","217","1788.00","Created by bot",,"EXPENSE","DECREASE"
"958","12","1700761522","445","217","2263.00","Created by bot",,"EXPENSE","DECREASE"
"959","12","1700902994","40","217","272.00","Created by bot",,"EXPENSE","DECREASE"
"960","12","1700915011","39","217","238.00","Created by bot",,"EXPENSE","DECREASE"
"961","12","1701087179","39","217","189.00","Created by bot",,"EXPENSE","DECREASE"
"962","12","1701087218","40","217","779.00","Created by bot",,"EXPENSE","DECREASE"
"963","12","1701110894","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"964","12","1701110905","40","217","620.00","Created by bot",,"EXPENSE","DECREASE"
"965","12","1701161934","40","217","98.00","Created by bot",,"EXPENSE","DECREASE"
"966","12","1701171529","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"967","12","1701173450","39","217","134.00","Created by bot",,"EXPENSE","DECREASE"
"968","12","1701244658","40","217","204.00","Created by bot",,"EXPENSE","DECREASE"
"969","12","1701330279","29","217","490.00","Created by bot",,"EXPENSE","DECREASE"
"970","12","1701340116","28","217","1000.00","",,"EXPENSE","DECREASE"
"971","12","1701346570","39","217","153.00","Created by bot",,"EXPENSE","DECREASE"
"972","12","1701372905","40","217","430.00","Created by bot",,"EXPENSE","DECREASE"
"973","12","1701459593","31","217","113.00","Created by bot",,"EXPENSE","DECREASE"
"974","12","1701504079","39","217","190.00","Created by bot",,"EXPENSE","DECREASE"
"975","12","1701505156","31","217","130.00","Created by bot",,"EXPENSE","DECREASE"
"976","12","1701534204","38","217","1800.00","Created by bot",,"EXPENSE","DECREASE"
"977","12","1701536143","31","217","113.00","Created by bot",,"EXPENSE","DECREASE"
"978","12","1701538094","31","217","120.00","Created by bot",,"EXPENSE","DECREASE"
"979","12","1701553276","31","217","250.00","Created by bot",,"EXPENSE","DECREASE"
"980","12","1701553312","29","217","785.00","Created by bot",,"EXPENSE","DECREASE"
"981","12","1701589873","39","217","100.00","Created by bot",,"EXPENSE","DECREASE"
"982","12","1701591644","40","217","917.00","Created by bot",,"EXPENSE","DECREASE"
"983","12","1701608196","31","217","137.00","Created by bot",,"EXPENSE","DECREASE"
"984","12","1701616253","29","217","370.00","Created by bot",,"EXPENSE","DECREASE"
"985","12","1701707455","31","217","111.00","Created by bot",,"EXPENSE","DECREASE"
"986","12","1701717234","39","217","90.00","Created by bot",,"EXPENSE","DECREASE"
"987","12","1701717311","31","217","121.00","Created by bot",,"EXPENSE","DECREASE"
"1019","12","1701772269","40","217","276.00","Created by bot",,"EXPENSE","DECREASE"
"1020","12","1701784547","18","217","6900.00","",,"EXPENSE","DECREASE"
"1021","12","1701807445","40","217","320.00","Created by bot",,"EXPENSE","DECREASE"
"1022","12","1701807465","31","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"1023","12","1701862302","39","217","228.00","Created by bot",,"EXPENSE","DECREASE"
"1024","12","1701880875","31","217","130.00","Created by bot",,"EXPENSE","DECREASE"
"1025","12","1701893169","29","217","895.00","Created by bot",,"EXPENSE","DECREASE"
"1026","12","1701894909","31","217","130.00","Created by bot",,"EXPENSE","DECREASE"
"1027","12","1701947699","445","217","3080.00","сумка",,"EXPENSE","DECREASE"
"1028","12","1701948313","39","217","231.00","Created by bot",,"EXPENSE","DECREASE"
"1029","12","1701966065","31","217","147.00","Created by bot",,"EXPENSE","DECREASE"
"1030","12","1701975830","31","217","135.00","Created by bot",,"EXPENSE","DECREASE"
"1031","12","1701975845","39","217","90.00","Created by bot",,"EXPENSE","DECREASE"
"1032","12","1701979134","40","217","566.00","Created by bot",,"EXPENSE","DECREASE"
"1033","12","1702030520","530","217","1224.00","санторини коммунальніе ноябрь",,"EXPENSE","DECREASE"
"1034","12","1702073872","39","217","407.00","Created by bot",,"EXPENSE","DECREASE"
"1035","12","1702073974","29","217","275.00","Created by bot",,"EXPENSE","DECREASE"
"1036","12","1702120568","39","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"1037","12","1702121864","31","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"1038","12","1702136933","31","217","117.00","Created by bot",,"EXPENSE","DECREASE"
"1039","12","1702136964","31","217","82.00","Created by bot",,"EXPENSE","DECREASE"
"1040","12","1702142578","687","217","456.00","Created by bot",,"EXPENSE","DECREASE"
"1041","12","1702146883","29","217","330.00","Created by bot",,"EXPENSE","DECREASE"
"1042","12","1702211013","205","217","247.00","Created by bot",,"EXPENSE","DECREASE"
"1043","12","1702211223","39","217","300.00","Created by bot",,"EXPENSE","DECREASE"
"1044","12","1702211755","29","217","600.00","Created by bot",,"EXPENSE","DECREASE"
"1045","12","1702225668","31","217","250.00","Created by bot",,"EXPENSE","DECREASE"
"1046","12","1702225678","39","217","170.00","Created by bot",,"EXPENSE","DECREASE"
"1047","12","1702285552","40","217","406.00","Created by bot",,"EXPENSE","DECREASE"
"1048","12","1702285608","31","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"1049","12","1702294080","39","217","239.00","Created by bot",,"EXPENSE","DECREASE"
"1050","12","1702312610","35","217","884.00","Created by bot",,"EXPENSE","DECREASE"
"1051","12","1702321342","40","217","260.00","Created by bot",,"EXPENSE","DECREASE"
"1052","12","1702321365","40","217","310.00","Created by bot",,"EXPENSE","DECREASE"
"1053","12","1702321961","38","217","660.00","Created by bot",,"EXPENSE","DECREASE"
"1054","12","1702470328","39","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"1055","12","1702470374","39","217","57.00","Created by bot",,"EXPENSE","DECREASE"
"1056","12","1702495346","40","217","620.00","Created by bot",,"EXPENSE","DECREASE"
"1057","12","1702567236","39","217","570.00","Created by bot",,"EXPENSE","DECREASE"
"1058","12","1702574830","29","217","580.00","Created by bot",,"EXPENSE","DECREASE"
"1059","12","1702640036","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"1060","12","1702640060","39","217","156.00","Created by bot",,"EXPENSE","DECREASE"
"1061","12","1702640782","39","217","69.00","Created by bot",,"EXPENSE","DECREASE"
"1062","12","1702654138","530","217","8000.00","Created by bot",,"EXPENSE","DECREASE"
"1063","12","1702729826","39","217","70.00","Created by bot",,"EXPENSE","DECREASE"
"1064","12","1702729864","39","217","165.00","Created by bot",,"EXPENSE","DECREASE"
"1065","12","1702732025","39","217","271.00","Created by bot",,"EXPENSE","DECREASE"
"1066","12","1702763096","31","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"1067","12","1702812810","434","217","1000.00","Created by bot",,"EXPENSE","DECREASE"
"1068","12","1702837755","40","217","579.00","Created by bot",,"EXPENSE","DECREASE"
"1069","12","1702909382","39","217","274.00","",,"EXPENSE","DECREASE"
"1070","12","1702930379","40","217","100.00","Created by bot",,"EXPENSE","DECREASE"
"1071","12","1702932178","687","217","573.00","Created by bot",,"EXPENSE","DECREASE"
"1072","12","1702983548","208","217","2676.00","iherb",,"EXPENSE","DECREASE"
"1073","12","1702985301","39","217","301.00","Created by bot",,"EXPENSE","DECREASE"
"1074","12","1703004153","445","217","4870.00","Created by bot",,"EXPENSE","DECREASE"
"1075","12","1703014972","38","217","660.00","Created by bot",,"EXPENSE","DECREASE"
"1076","12","1703072207","39","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"1077","12","1703072332","639","217","2000.00","Created by bot",,"EXPENSE","DECREASE"
"1078","12","1703083426","39","217","115.00","Created by bot",,"EXPENSE","DECREASE"
"1079","12","1703085834","35","217","532.00","Created by bot",,"EXPENSE","DECREASE"
"1080","12","1703088690","40","217","100.00","Created by bot",,"EXPENSE","DECREASE"
"1081","12","1703096493","31","217","122.00","Created by bot",,"EXPENSE","DECREASE"
"1082","12","1703150532","39","217","193.00","Created by bot",,"EXPENSE","DECREASE"
"1083","12","1703150673","31","217","131.00","Created by bot",,"EXPENSE","DECREASE"
"1084","12","1703164010","40","217","602.00","Created by bot",,"EXPENSE","DECREASE"
"1085","12","1703164422","205","217","90.00","Created by bot",,"EXPENSE","DECREASE"
"1086","12","1703195338","29","217","500.00","Created by bot",,"EXPENSE","DECREASE"
"1087","12","1703338779","31","217","90.00","Created by bot",,"EXPENSE","DECREASE"
"1088","12","1703354737","29","217","300.00","Created by bot",,"EXPENSE","DECREASE"
"1089","12","1703430086","29","217","1152.00","Created by bot",,"EXPENSE","DECREASE"
"1090","12","1703430119","31","217","137.00","Created by bot",,"EXPENSE","DECREASE"
"1091","12","1703430135","31","217","140.00","Created by bot",,"EXPENSE","DECREASE"
"1092","12","1703432318","40","217","393.00","Created by bot",,"EXPENSE","DECREASE"
"1093","12","1703451770","40","217","234.00","Created by bot",,"EXPENSE","DECREASE"
"1094","12","1703504143","40","217","131.00","Created by bot",,"EXPENSE","DECREASE"
"1096","12","1703520966","205","217","123.00","Created by bot",,"EXPENSE","DECREASE"
"1097","12","1703523677","39","217","337.00","Created by bot",,"EXPENSE","DECREASE"
"1098","12","1703533484","434","217","500.00","Created by bot",,"EXPENSE","DECREASE"
"1099","12","1703580063","19","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"1100","12","1703588819","39","217","196.00","Created by bot",,"EXPENSE","DECREASE"
"1101","12","1703608799","31","217","112.00","Created by bot",,"EXPENSE","DECREASE"
"1102","12","1703609445","208","217","129.00","Created by bot",,"EXPENSE","DECREASE"
"1103","12","1703618824","31","217","140.00","Created by bot",,"EXPENSE","DECREASE"
"1104","12","1703620275","40","217","239.00","Created by bot",,"EXPENSE","DECREASE"
"1105","12","1703672420","39","217","162.00","Created by bot",,"EXPENSE","DECREASE"
"1106","12","1703674061","39","217","73.00","Created by bot",,"EXPENSE","DECREASE"
"1107","12","1703698091","31","217","130.00","Created by bot",,"EXPENSE","DECREASE"
"1108","12","1703707386","29","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"1109","12","1703709076","31","217","100.00","Created by bot",,"EXPENSE","DECREASE"
"1110","12","1703760311","39","217","189.00","Created by bot",,"EXPENSE","DECREASE"
"1111","12","1703770464","434","217","1800.00","Created by bot",,"EXPENSE","DECREASE"
"1112","12","1703780048","31","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"1113","12","1703792626","40","217","484.00","Created by bot",,"EXPENSE","DECREASE"
"1114","12","1703932863","31","217","131.00","Created by bot",,"EXPENSE","DECREASE"
"1115","12","1703941136","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"1116","12","1703942478","434","217","871.00","Created by bot",,"EXPENSE","DECREASE"
"1117","12","1703944457","434","217","338.00","Created by bot",,"EXPENSE","DECREASE"
"1118","12","1703945022","31","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"1119","12","1703948247","434","217","530.00","Created by bot",,"EXPENSE","DECREASE"
"1120","12","1703956699","31","217","140.00","Created by bot",,"EXPENSE","DECREASE"
"1121","12","1704022546","40","217","500.00","Created by bot",,"EXPENSE","DECREASE"
"1122","12","1704022570","1017","217","330.00","Created by bot",,"EXPENSE","DECREASE"
"1123","12","1704038595","1017","217","475.00","Created by bot",,"EXPENSE","DECREASE"
"1124","12","1704194706","31","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"1125","12","1704201072","208","217","95.00","Created by bot",,"EXPENSE","DECREASE"
"1126","12","1704202503","31","217","115.00","Created by bot",,"EXPENSE","DECREASE"
"1127","12","1704210980","687","217","332.00","Created by bot",,"EXPENSE","DECREASE"
"1128","12","1704213948","205","217","600.00","Created by bot",,"EXPENSE","DECREASE"
"1129","12","1704282220","39","217","196.00","Created by bot",,"EXPENSE","DECREASE"
"1130","12","1704283088","38","217","600.00","Created by bot",,"EXPENSE","DECREASE"
"1131","12","1704310098","18","217","9300.00","",,"EXPENSE","DECREASE"
"1132","12","1704305021","39","217","287.00","Created by bot",,"EXPENSE","DECREASE"
"1161","12","1704316372","530","217","1620.00","Created by bot",,"EXPENSE","DECREASE"
"1164","12","1704352188","39","217","105.00","Created by bot",,"EXPENSE","DECREASE"
"1165","12","1703496901","28","217","20000.00","",,"EXPENSE","DECREASE"
"1166","12","1703496967","26","217","3000.00","",,"EXPENSE","DECREASE"
"1167","12","1704365133","39","217","180.00","Created by bot",,"EXPENSE","DECREASE"
"1168","12","1704385618","31","217","119.00","Created by bot",,"EXPENSE","DECREASE"
"1169","12","1704385681","40","217","57.00","Created by bot",,"EXPENSE","DECREASE"
"1170","12","1704395934","40","217","611.00","Created by bot",,"EXPENSE","DECREASE"
"1171","12","1704471011","31","217","129.00","Created by bot",,"EXPENSE","DECREASE"
"1172","12","1704479336","29","217","1000.00","Created by bot",,"EXPENSE","DECREASE"
"1173","12","1704480006","31","217","270.00","Created by bot",,"EXPENSE","DECREASE"
"1174","12","1704533534","31","217","130.00","Created by bot",,"EXPENSE","DECREASE"
"1175","12","1704542549","31","217","120.00","Created by bot",,"EXPENSE","DECREASE"
"1176","12","1704548160","39","217","281.00","Created by bot",,"EXPENSE","DECREASE"
"1177","12","1704560966","31","217","124.00","Created by bot",,"EXPENSE","DECREASE"
"1178","12","1704562553","38","217","342.00","Created by bot",,"EXPENSE","DECREASE"
"1179","12","1704572957","29","217","330.00","Created by bot",,"EXPENSE","DECREASE"
"1180","12","1704626192","31","217","140.00","Created by bot",,"EXPENSE","DECREASE"
"1181","12","1704633205","39","217","673.00","Created by bot",,"EXPENSE","DECREASE"
"1182","12","1704633215","31","217","135.00","Created by bot",,"EXPENSE","DECREASE"
"1183","12","1704643255","687","217","332.00","Created by bot",,"EXPENSE","DECREASE"
"1184","12","1704655643","40","217","205.00","Created by bot",,"EXPENSE","DECREASE"
"1185","12","1704696086","39","217","115.00","Created by bot",,"EXPENSE","DECREASE"
"1186","12","1704712675","39","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"1187","12","1704713520","205","217","274.00","Created by bot",,"EXPENSE","DECREASE"
"1188","12","1704727240","687","217","175.00","Created by bot",,"EXPENSE","DECREASE"
"1189","12","1704798488","40","217","560.00","Created by bot",,"EXPENSE","DECREASE"
"1190","12","1704810825","39","217","275.00","Created by bot",,"EXPENSE","DECREASE"
"1191","12","1704810839","39","217","255.00","Created by bot",,"EXPENSE","DECREASE"
"1192","12","1704817757","38","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"1193","12","1704828800","38","217","660.00","Created by bot",,"EXPENSE","DECREASE"
"1194","12","1704908181","39","217","279.00","Created by bot",,"EXPENSE","DECREASE"
"1195","12","1704916989","20","217","380.00","Created by bot",,"EXPENSE","DECREASE"
"1196","12","1704999994","40","217","327.00","Created by bot",,"EXPENSE","DECREASE"
"1197","12","1705000005","39","217","209.00","Created by bot",,"EXPENSE","DECREASE"
"1198","12","1705060988","38","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"1199","12","1705061002","39","217","280.00","Created by bot",,"EXPENSE","DECREASE"
"1200","12","1705061012","39","217","114.00","Created by bot",,"EXPENSE","DECREASE"
"1201","12","1705086634","39","217","278.00","Created by bot",,"EXPENSE","DECREASE"
"1202","12","1705087876","40","217","204.00","Created by bot",,"EXPENSE","DECREASE"
"1203","12","1705149827","39","217","300.00","Created by bot",,"EXPENSE","DECREASE"
"1204","12","1705152529","40","217","515.00","Created by bot",,"EXPENSE","DECREASE"
"1205","12","1705161272","35","217","850.00","Created by bot",,"EXPENSE","DECREASE"
"1206","12","1705177846","29","217","1200.00","Created by bot",,"EXPENSE","DECREASE"
"1207","12","1705195389","38","217","180.00","Created by bot",,"EXPENSE","DECREASE"
"1208","12","1705237310","39","217","189.00","Created by bot",,"EXPENSE","DECREASE"
"1209","12","1705319411","39","217","278.00","Created by bot",,"EXPENSE","DECREASE"
"1210","12","1705322114","40","217","112.00","Created by bot",,"EXPENSE","DECREASE"
"1211","12","1705338453","639","217","3750.00","Created by bot",,"EXPENSE","DECREASE"
"1212","12","1705402629","39","217","250.00","Created by bot",,"EXPENSE","DECREASE"
"1213","12","1705435209","38","217","660.00","Created by bot",,"EXPENSE","DECREASE"
"1214","12","1705479324","40","217","163.00","Created by bot",,"EXPENSE","DECREASE"
"1215","12","1705513815","40","217","255.00","Created by bot",,"EXPENSE","DECREASE"
"1216","12","1705581523","39","217","350.00","Created by bot",,"EXPENSE","DECREASE"
"1217","12","1705604446","40","217","325.00","Created by bot",,"EXPENSE","DECREASE"
"1218","12","1705665151","39","217","300.00","Created by bot",,"EXPENSE","DECREASE"
"1219","12","1705665176","31","217","122.00","Created by bot",,"EXPENSE","DECREASE"
"1220","12","1705779279","39","217","400.00","Created by bot",,"EXPENSE","DECREASE"
"1221","12","1705864195","39","217","750.00","Created by bot",,"EXPENSE","DECREASE"
"1222","12","1705865721","40","217","425.00","Created by bot",,"EXPENSE","DECREASE"
"1223","12","1705865819","205","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"1224","12","1705918555","39","217","200.00","Created by bot",,"EXPENSE","DECREASE"
"1225","12","1705921036","530","217","15000.00","Created by bot",,"EXPENSE","DECREASE"
"1226","12","1705924080","271","217","1300.00","Created by bot",,"EXPENSE","DECREASE"
"1227","12","1705928779","530","217","1000.00","Created by bot",,"EXPENSE","DECREASE"
"1228","12","1705929512","530","217","1355.00","Created by bot",,"EXPENSE","DECREASE"
"1229","12","1705955029","31","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"1230","12","1705955287","39","217","700.00","Created by bot",,"EXPENSE","DECREASE"
"1231","12","1706005893","39","217","540.00","Created by bot",,"EXPENSE","DECREASE"
"1232","12","1706007111","40","217","125.00","Created by bot",,"EXPENSE","DECREASE"
"1233","12","1706096391","39","217","250.00","Created by bot",,"EXPENSE","DECREASE"
"1234","12","1706125834","39","217","1.00","Created by bot",,"EXPENSE","DECREASE"
"1235","12","1706125846","29","217","350.00","Created by bot",,"EXPENSE","DECREASE"
"1236","12","1706128390","31","217","150.00","Created by bot",,"EXPENSE","DECREASE"
"1237","12","1706178591","39","217","335.00","Created by bot",,"EXPENSE","DECREASE"
"1238","12","1706207567","40","217","316.00","Created by bot",,"EXPENSE","DECREASE"
"1239","12","1706207746","40","217","280.00","Created by bot",,"EXPENSE","DECREASE"
